provider,provider_id,season,match_date,source_date,competition,home_team,away_team,home_score,away_score,result_note,source_url
FOTMOB,1797671,2014/2015,2015-05-22,2015-05-22,阿塞超,AZAL PFC Baku,Simurq,5,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2014%2F2015
FOTMOB,1797673,2014/2015,2015-05-28,2015-05-28,阿塞超,FK Neftchi,AZAL PFC Baku,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2014%2F2015
FOTMOB,1797674,2014/2015,2015-05-28,2015-05-28,阿塞超,FK Qabala,FK Baku,3,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2014%2F2015
FOTMOB,1797676,2014/2015,2015-05-28,2015-05-28,阿塞超,Sumqayit,Shamakhi FK,3,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2014%2F2015
FOTMOB,1797672,2014/2015,2015-05-29,2015-05-28,阿塞超,Khazar Lenkoran,Simurq,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2014%2F2015
FUTBOL24,4B0B82499A156CFF,2014-2015,2015-06-04,2015-06-03,阿塞杯,Qarabag FK,Neftchi Baku,3,1,FT,https://www.futbol24.com/match/2015/06/03/national/Azerbaijan/Kubok/2014-2015/Final/Qarabag-FK/vs/Neftchi-Baku
FOTMOB,2052419,2015/2016,2015-08-10,2015-08-09,阿塞超,Khazar Lenkoran,Shamakhi FK,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2052421,2015/2016,2015-08-10,2015-08-09,阿塞超,Zira,AZAL PFC Baku,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2052422,2015/2016,2015-08-10,2015-08-09,阿塞超,FK Neftchi,FC Kapaz,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2052418,2015/2016,2015-08-11,2015-08-10,阿塞超,FK Qabala,Qarabag FK,2,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2052420,2015/2016,2015-08-11,2015-08-10,阿塞超,Ravan Baku,Sumqayit,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058309,2015/2016,2015-08-16,2015-08-15,阿塞超,AZAL PFC Baku,FK Qabala,0,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058311,2015/2016,2015-08-16,2015-08-16,阿塞超,FC Kapaz,Zira,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058818,2015/2016,2015-08-16,2015-08-15,阿塞超,Ravan Baku,Qarabag FK,1,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058310,2015/2016,2015-08-17,2015-08-16,阿塞超,Sumqayit,Khazar Lenkoran,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058308,2015/2016,2015-08-18,2015-08-17,阿塞超,Shamakhi FK,FK Neftchi,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058314,2015/2016,2015-08-23,2015-08-22,阿塞超,Khazar Lenkoran,Ravan Baku,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058315,2015/2016,2015-08-23,2015-08-23,阿塞超,FK Neftchi,Sumqayit,2,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058312,2015/2016,2015-08-24,2015-08-23,阿塞超,AZAL PFC Baku,Qarabag FK,0,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058316,2015/2016,2015-08-24,2015-08-23,阿塞超,FK Qabala,FC Kapaz,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058313,2015/2016,2015-08-25,2015-08-24,阿塞超,Zira,Shamakhi FK,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058317,2015/2016,2015-09-12,2015-09-12,阿塞超,Qarabag FK,Khazar Lenkoran,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058318,2015/2016,2015-09-12,2015-09-12,阿塞超,FC Kapaz,AZAL PFC Baku,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058321,2015/2016,2015-09-12,2015-09-12,阿塞超,Shamakhi FK,FK Qabala,2,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058320,2015/2016,2015-09-13,2015-09-13,阿塞超,Sumqayit,Zira,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058319,2015/2016,2015-09-14,2015-09-13,阿塞超,Ravan Baku,FK Neftchi,1,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058322,2015/2016,2015-09-20,2015-09-19,阿塞超,AZAL PFC Baku,Shamakhi FK,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058323,2015/2016,2015-09-20,2015-09-19,阿塞超,Zira,Ravan Baku,2,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058324,2015/2016,2015-09-20,2015-09-20,阿塞超,FC Kapaz,Qarabag FK,2,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058326,2015/2016,2015-09-21,2015-09-20,阿塞超,FK Neftchi,Khazar Lenkoran,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058325,2015/2016,2015-09-22,2015-09-21,阿塞超,FK Qabala,Sumqayit,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058327,2015/2016,2015-09-25,2015-09-25,阿塞超,Shamakhi FK,FC Kapaz,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058331,2015/2016,2015-09-25,2015-09-25,阿塞超,Ravan Baku,FK Qabala,0,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058328,2015/2016,2015-09-26,2015-09-26,阿塞超,Qarabag FK,FK Neftchi,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058329,2015/2016,2015-09-26,2015-09-26,阿塞超,Sumqayit,AZAL PFC Baku,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058330,2015/2016,2015-09-28,2015-09-27,阿塞超,Khazar Lenkoran,Zira,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058332,2015/2016,2015-10-02,2015-10-02,阿塞超,AZAL PFC Baku,Ravan Baku,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058334,2015/2016,2015-10-03,2015-10-03,阿塞超,Zira,FK Neftchi,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058335,2015/2016,2015-10-04,2015-10-04,阿塞超,Shamakhi FK,Qarabag FK,0,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058336,2015/2016,2015-10-04,2015-10-04,阿塞超,FC Kapaz,Sumqayit,3,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058333,2015/2016,2015-10-05,2015-10-04,阿塞超,FK Qabala,Khazar Lenkoran,6,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FUTBOL24,9E775BF6C41ABDAE,2015-2016,2015-10-14,2015-10-14,阿塞杯,Shahdagh Gusar,Shamkir,1,3,FT,https://www.futbol24.com/match/2015/10/14/national/Azerbaijan/Kubok/2015-2016/Round-1/Shahdagh-Gusar/vs/Shamkir
FUTBOL24,EDE0345D885F2C9F,2015-2016,2015-10-14,2015-10-14,阿塞杯,MOIK Baku,Turan Tovuz,1,2,AET,https://www.futbol24.com/match/2015/10/14/national/Azerbaijan/Kubok/2015-2016/Round-1/MOIK-Baku/vs/Turan-Tovuz
FUTBOL24,EED72B60E52CDB1B,2015-2016,2015-10-14,2015-10-14,阿塞杯,Sarurspor FK,Qaradag Lokb,3,3,p.4-5,https://www.futbol24.com/match/2015/10/14/national/Azerbaijan/Kubok/2015-2016/Round-1/Sarurspor-FK/vs/Qaradag-Lokb
FOTMOB,2058808,2015/2016,2015-10-16,2015-10-16,阿塞超,Ravan Baku,FC Kapaz,0,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058810,2015/2016,2015-10-17,2015-10-17,阿塞超,Qarabag FK,Zira,4,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058811,2015/2016,2015-10-17,2015-10-17,阿塞超,FK Neftchi,FK Qabala,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058809,2015/2016,2015-10-18,2015-10-18,阿塞超,Sumqayit,Shamakhi FK,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058812,2015/2016,2015-10-18,2015-10-18,阿塞超,Khazar Lenkoran,AZAL PFC Baku,3,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058816,2015/2016,2015-10-23,2015-10-23,阿塞超,AZAL PFC Baku,FK Neftchi,2,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058813,2015/2016,2015-10-24,2015-10-24,阿塞超,Shamakhi FK,Ravan Baku,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058814,2015/2016,2015-10-24,2015-10-24,阿塞超,FC Kapaz,Khazar Lenkoran,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058815,2015/2016,2015-10-25,2015-10-25,阿塞超,Sumqayit,Qarabag FK,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058817,2015/2016,2015-10-25,2015-10-25,阿塞超,FK Qabala,Zira,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058307,2015/2016,2015-10-28,2015-10-28,阿塞超,Qarabag FK,Ravan Baku,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058819,2015/2016,2015-10-28,2015-10-28,阿塞超,Khazar Lenkoran,Sumqayit,1,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058820,2015/2016,2015-10-28,2015-10-28,阿塞超,FK Neftchi,Shamakhi FK,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058821,2015/2016,2015-10-28,2015-10-28,阿塞超,Zira,FC Kapaz,2,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058822,2015/2016,2015-10-28,2015-10-28,阿塞超,FK Qabala,AZAL PFC Baku,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058823,2015/2016,2015-10-31,2015-10-31,阿塞超,Qarabag FK,AZAL PFC Baku,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058825,2015/2016,2015-10-31,2015-10-31,阿塞超,Shamakhi FK,Zira,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058826,2015/2016,2015-11-02,2015-11-02,阿塞超,Sumqayit,FK Neftchi,1,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058868,2015/2016,2015-11-02,2015-11-01,阿塞超,FK Qabala,FC Kapaz,1,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058827,2015/2016,2015-11-03,2015-11-02,阿塞超,Ravan Baku,Khazar Lenkoran,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058828,2015/2016,2015-11-07,2015-11-07,阿塞超,Zira,Sumqayit,3,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058830,2015/2016,2015-11-07,2015-11-07,阿塞超,AZAL PFC Baku,FC Kapaz,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058831,2015/2016,2015-11-08,2015-11-08,阿塞超,Khazar Lenkoran,Qarabag FK,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058832,2015/2016,2015-11-08,2015-11-08,阿塞超,FK Neftchi,Ravan Baku,2,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058829,2015/2016,2015-11-09,2015-11-09,阿塞超,FK Qabala,Shamakhi FK,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058833,2015/2016,2015-11-21,2015-11-21,阿塞超,Qarabag FK,FC Kapaz,3,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058834,2015/2016,2015-11-21,2015-11-21,阿塞超,Sumqayit,FK Qabala,2,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058837,2015/2016,2015-11-22,2015-11-22,阿塞超,Khazar Lenkoran,FK Neftchi,0,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058835,2015/2016,2015-11-23,2015-11-23,阿塞超,Shamakhi FK,AZAL PFC Baku,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058836,2015/2016,2015-11-23,2015-11-22,阿塞超,Ravan Baku,Zira,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058838,2015/2016,2015-11-27,2015-11-27,阿塞超,FC Kapaz,Shamakhi FK,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058839,2015/2016,2015-11-28,2015-11-28,阿塞超,Zira,Khazar Lenkoran,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058840,2015/2016,2015-11-28,2015-11-28,阿塞超,AZAL PFC Baku,Sumqayit,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058841,2015/2016,2015-11-29,2015-11-29,阿塞超,FK Neftchi,Qarabag FK,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058842,2015/2016,2015-11-30,2015-11-30,阿塞超,FK Qabala,Ravan Baku,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FUTBOL24,569C834EE13FFB40,2015-2016,2015-12-02,2015-12-02,阿塞杯,Turan Tovuz,Inter Baku,1,3,FT,https://www.futbol24.com/match/2015/12/02/national/Azerbaijan/Kubok/2015-2016/Round-2/Turan-Tovuz/vs/Inter-Baku
FUTBOL24,81C9385FA31EF5D5,2015-2016,2015-12-02,2015-12-02,阿塞杯,Neftchala,Sumqayit FK,0,1,FT,https://www.futbol24.com/match/2015/12/02/national/Azerbaijan/Kubok/2015-2016/Round-2/Neftchala/vs/Sumqayit-FK
FUTBOL24,89AF96A5F56BEC5B,2015-2016,2015-12-02,2015-12-02,阿塞杯,Khazar Lank,Kapaz PFK,1,0,FT,https://www.futbol24.com/match/2015/12/02/national/Azerbaijan/Kubok/2015-2016/Round-2/Khazar-Lank/vs/Kapaz-PFK
FUTBOL24,E9B54084BA054894,2015-2016,2015-12-02,2015-12-02,阿塞杯,AZAL PFK,Zira FK,1,2,FT,https://www.futbol24.com/match/2015/12/02/national/Azerbaijan/Kubok/2015-2016/Round-2/AZAL-PFK/vs/Zira-FK
FUTBOL24,EF9C5FEFE5A53160,2015-2016,2015-12-02,2015-12-02,阿塞杯,Neftchi Baku,Qaradag Lokb,8,0,FT,https://www.futbol24.com/match/2015/12/02/national/Azerbaijan/Kubok/2015-2016/Round-2/Neftchi-Baku/vs/Qaradag-Lokb
FUTBOL24,F335BC82576F9E1A,2015-2016,2015-12-02,2015-12-02,阿塞杯,Qarabag FK,Shamkir,2,0,FT,https://www.futbol24.com/match/2015/12/02/national/Azerbaijan/Kubok/2015-2016/Round-2/Qarabag-FK/vs/Shamkir
FUTBOL24,018DDA2599A4D088,2015-2016,2015-12-03,2015-12-03,阿塞杯,Gabala,Mil Mugan,7,0,FT,https://www.futbol24.com/match/2015/12/03/national/Azerbaijan/Kubok/2015-2016/Round-2/Gabala/vs/Mil-Mugan
FUTBOL24,41D6FCC9932A0416,2015-2016,2015-12-04,2015-12-03,阿塞杯,Ravan Baku,FK Baku,1,0,FT,https://www.futbol24.com/match/2015/12/03/national/Azerbaijan/Kubok/2015-2016/Round-2/Ravan-Baku/vs/FK-Baku
FOTMOB,2058847,2015/2016,2015-12-06,2015-12-06,阿塞超,Qarabag FK,Shamakhi FK,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058850,2015/2016,2015-12-06,2015-12-06,阿塞超,Khazar Lenkoran,FK Qabala,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058851,2015/2016,2015-12-06,2015-12-06,阿塞超,FK Neftchi,Zira,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058848,2015/2016,2015-12-07,2015-12-07,阿塞超,Sumqayit,FC Kapaz,2,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058849,2015/2016,2015-12-08,2015-12-07,阿塞超,Ravan Baku,AZAL PFC Baku,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058855,2015/2016,2015-12-11,2015-12-11,阿塞超,FC Kapaz,Ravan Baku,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058856,2015/2016,2015-12-11,2015-12-11,阿塞超,Shamakhi FK,Sumqayit,2,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058852,2015/2016,2015-12-13,2015-12-13,阿塞超,Zira,Qarabag FK,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058853,2015/2016,2015-12-13,2015-12-13,阿塞超,FK Qabala,FK Neftchi,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058854,2015/2016,2015-12-13,2015-12-13,阿塞超,AZAL PFC Baku,Khazar Lenkoran,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058857,2015/2016,2015-12-16,2015-12-16,阿塞超,Qarabag FK,Sumqayit,2,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058859,2015/2016,2015-12-16,2015-12-15,阿塞超,Ravan Baku,Shamakhi FK,0,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058861,2015/2016,2015-12-16,2015-12-16,阿塞超,Zira,FK Qabala,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058858,2015/2016,2015-12-17,2015-12-17,阿塞超,FK Neftchi,AZAL PFC Baku,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058860,2015/2016,2015-12-17,2015-12-17,阿塞超,Khazar Lenkoran,FC Kapaz,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058862,2015/2016,2015-12-19,2015-12-19,阿塞超,Qarabag FK,FK Qabala,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058863,2015/2016,2015-12-19,2015-12-19,阿塞超,Sumqayit,Ravan Baku,3,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058864,2015/2016,2015-12-20,2015-12-20,阿塞超,AZAL PFC Baku,Zira,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058865,2015/2016,2015-12-20,2015-12-20,阿塞超,FC Kapaz,FK Neftchi,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058866,2015/2016,2015-12-20,2015-12-20,阿塞超,Shamakhi FK,Khazar Lenkoran,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058824,2015/2016,2016-01-30,2016-01-30,阿塞超,FC Kapaz,FK Qabala,3,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058869,2015/2016,2016-01-30,2016-01-30,阿塞超,FK Neftchi,Sumqayit,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058867,2015/2016,2016-01-31,2016-01-31,阿塞超,AZAL PFC Baku,Qarabag FK,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058870,2015/2016,2016-01-31,2016-01-31,阿塞超,Zira,Shamakhi FK,2,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058871,2015/2016,2016-01-31,2016-01-31,阿塞超,Khazar Lenkoran,Ravan Baku,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058913,2015/2016,2016-02-05,2016-02-05,阿塞超,FK Neftchi,Ravan Baku,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058873,2015/2016,2016-02-06,2016-02-06,阿塞超,Qarabag FK,Khazar Lenkoran,3,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058874,2015/2016,2016-02-06,2016-02-06,阿塞超,Sumqayit,Zira,0,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058875,2015/2016,2016-02-07,2016-02-07,阿塞超,Shamakhi FK,FK Qabala,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058876,2015/2016,2016-02-07,2016-02-07,阿塞超,FC Kapaz,AZAL PFC Baku,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058877,2015/2016,2016-02-13,2016-02-13,阿塞超,AZAL PFC Baku,Shamakhi FK,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058878,2015/2016,2016-02-13,2016-02-13,阿塞超,FK Neftchi,Khazar Lenkoran,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058879,2015/2016,2016-02-14,2016-02-14,阿塞超,FC Kapaz,Qarabag FK,1,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058880,2015/2016,2016-02-14,2016-02-14,阿塞超,FK Qabala,Sumqayit,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058881,2015/2016,2016-02-15,2016-02-15,阿塞超,Zira,Ravan Baku,2,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058882,2015/2016,2016-02-19,2016-02-19,阿塞超,Shamakhi FK,FC Kapaz,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058883,2015/2016,2016-02-20,2016-02-20,阿塞超,Qarabag FK,FK Neftchi,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058884,2015/2016,2016-02-20,2016-02-20,阿塞超,Sumqayit,AZAL PFC Baku,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058885,2015/2016,2016-02-21,2016-02-21,阿塞超,Khazar Lenkoran,Zira,0,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058886,2015/2016,2016-02-21,2016-02-21,阿塞超,Ravan Baku,FK Qabala,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058887,2015/2016,2016-02-27,2016-02-27,阿塞超,Shamakhi FK,Qarabag FK,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058888,2015/2016,2016-02-27,2016-02-27,阿塞超,FC Kapaz,Sumqayit,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058889,2015/2016,2016-02-27,2016-02-27,阿塞超,AZAL PFC Baku,Ravan Baku,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058890,2015/2016,2016-02-27,2016-02-27,阿塞超,FK Qabala,Khazar Lenkoran,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
FOTMOB,2058891,2015/2016,2016-02-27,2016-02-27,阿塞超,Zira,FK Neftchi,3,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2015%2F2016
